委員姓名,主題ID,直接發言次數,低相關發言次數,中相關發言次數,高相關發言次數,總發言次數,平均相關性,最大相關性,總相關性,基礎關心度,加權關心度,質量加分,最終關心度評分,直接參與率,低相關率,中相關率,高相關率
江啟臣,160,0,27,6,2,323,0.005781730995225413,0.33756792545318604,1.8674991114578083,0.0,1.8674991114578083,1.0,2.8674991114578083,0.0,0.08359133126934984,0.018575851393188854,0.006191950464396285
江啟臣,161,0,7,5,1,323,0.0016278229927937935,0.14637957513332367,0.5257868266723953,0.0,0.5257868266723953,0.5,1.0257868266723953,0.0,0.021671826625386997,0.015479876160990712,0.0030959752321981426
江啟臣,162,0,10,6,2,323,0.004660939370818243,0.48202744126319885,1.5054834167742923,0.0,1.5054834167742923,1.0,2.5054834167742923,0.0,0.030959752321981424,0.018575851393188854,0.006191950464396285
江啟臣,163,0,4,2,1,323,0.0009632353770887579,0.14961618185043335,0.3111250267996688,0.0,0.3111250267996688,0.5,0.8111250267996688,0.0,0.01238390092879257,0.006191950464396285,0.0030959752321981426
江啟臣,164,0,4,4,2,323,0.0029821245330444784,0.6633282899856567,0.9632262241733666,0.0,0.9632262241733666,1.0,1.9632262241733667,0.0,0.01238390092879257,0.01238390092879257,0.006191950464396285
江啟臣,165,0,6,5,1,323,0.0018761837478981826,0.11489605903625488,0.606007350571113,0.0,0.606007350571113,0.5,1.106007350571113,0.0,0.018575851393188854,0.015479876160990712,0.0030959752321981426
江啟臣,166,0,14,3,1,323,0.003140084664393024,0.42891159653663635,1.0142473465989468,0.0,1.0142473465989468,0.5,1.5142473465989468,0.0,0.043343653250773995,0.009287925696594427,0.0030959752321981426
江啟臣,169,2,75,51,23,323,0.03350189533098553,0.5323055982589722,10.821112191908325,4.0,10.821112191908325,11.5,26.321112191908327,0.006191950464396285,0.23219814241486067,0.15789473684210525,0.07120743034055728
江啟臣,170,0,9,6,5,323,0.006691436178219622,0.46920111775398254,2.1613338855649378,0.0,2.1613338855649378,2.5,4.661333885564938,0.0,0.02786377708978328,0.018575851393188854,0.015479876160990712
江啟臣,171,1,14,6,0,323,0.002443089750706381,0.09576697647571564,0.789117989478161,2.0,0.789117989478161,0.0,2.789117989478161,0.0030959752321981426,0.043343653250773995,0.018575851393188854,0.0
江啟臣,172,1,2,2,2,323,0.004964329922957498,0.7023142576217651,1.6034785651152719,2.0,1.6034785651152719,1.0,4.603478565115272,0.0030959752321981426,0.006191950464396285,0.006191950464396285,0.006191950464396285
江啟臣,173,0,14,6,2,323,0.002923375372417269,0.16024358570575714,0.944250245290778,0.0,0.944250245290778,1.0,1.944250245290778,0.0,0.043343653250773995,0.018575851393188854,0.006191950464396285
江啟臣,174,0,22,10,5,323,0.009817667349717344,0.5317075252532959,3.171106553958702,0.0,3.171106553958702,2.5,5.671106553958702,0.0,0.06811145510835913,0.030959752321981424,0.015479876160990712
江啟臣,177,2,6,4,2,323,0.0027453460443321066,0.5349954962730408,0.8867467723192705,4.0,0.8867467723192705,1.0,5.88674677231927,0.006191950464396285,0.018575851393188854,0.01238390092879257,0.006191950464396285
江啟臣,178,0,5,1,1,323,0.0025998836039338225,0.5427690148353577,0.8397624040706246,0.0,0.8397624040706246,0.5,1.3397624040706246,0.0,0.015479876160990712,0.0030959752321981426,0.0030959752321981426
江啟臣,179,0,10,5,2,323,0.005407114413827924,0.6289424896240234,1.7464979556664195,0.0,1.7464979556664195,1.0,2.7464979556664195,0.0,0.030959752321981424,0.015479876160990712,0.006191950464396285
江啟臣,180,2,4,2,2,323,0.0012808283537826806,0.14152297377586365,0.41370755827180583,4.0,0.41370755827180583,1.0,5.413707558271806,0.006191950464396285,0.01238390092879257,0.006191950464396285,0.006191950464396285
江啟臣,181,1,5,3,0,323,0.0012675196475725212,0.062484849244356155,0.4094088461659243,2.0,0.4094088461659243,0.0,2.4094088461659244,0.0030959752321981426,0.015479876160990712,0.009287925696594427,0.0
江啟臣,182,0,5,2,1,323,0.004040786460198177,0.8467795848846436,1.305174026644011,0.0,1.305174026644011,0.5,1.805174026644011,0.0,0.015479876160990712,0.006191950464396285,0.0030959752321981426
江啟臣,183,0,17,13,7,323,0.006145900728946527,0.38451117277145386,1.9851259354497284,0.0,1.9851259354497284,3.5,5.485125935449728,0.0,0.05263157894736842,0.04024767801857585,0.021671826625386997
江啟臣,184,1,0,0,0,323,0.00025300462362723533,0.012320397421717644,0.08172049343159701,2.0,0.08172049343159701,0.0,2.081720493431597,0.0030959752321981426,0.0,0.0,0.0
江啟臣,185,0,58,19,1,323,0.00968346784651943,0.10919754952192307,3.127760114425776,0.0,3.127760114425776,0.5,3.627760114425776,0.0,0.17956656346749225,0.058823529411764705,0.0030959752321981426
江啟臣,186,0,15,4,2,323,0.004997639283000248,0.4528287947177887,1.6142374884090802,0.0,1.6142374884090802,1.0,2.6142374884090804,0.0,0.04643962848297214,0.01238390092879257,0.006191950464396285
江啟臣,187,0,110,68,19,323,0.03199012416824652,0.5104866027832031,10.332810106343626,0.0,10.332810106343626,9.5,19.832810106343626,0.0,0.34055727554179566,0.21052631578947367,0.058823529411764705
江啟臣,188,0,21,2,1,323,0.00444021010561608,0.5715032815933228,1.4341878641139938,0.0,1.4341878641139938,0.5,1.9341878641139938,0.0,0.06501547987616099,0.006191950464396285,0.0030959752321981426
江啟臣,190,2,24,8,2,323,0.008745229570732649,0.5855783820152283,2.824709151346646,4.0,2.824709151346646,1.0,7.824709151346646,0.006191950464396285,0.07430340557275542,0.02476780185758514,0.006191950464396285
江啟臣,192,1,1,0,0,323,0.0003983145433529946,0.042566534131765366,0.12865559750301725,2.0,0.12865559750301725,0.0,2.128655597503017,0.0030959752321981426,0.0030959752321981426,0.0,0.0
江啟臣,193,1,21,10,1,323,0.004491287871750624,0.29539093375205994,1.4506859825754514,2.0,1.4506859825754514,0.5,3.9506859825754512,0.0030959752321981426,0.06501547987616099,0.030959752321981424,0.0030959752321981426
江啟臣,194,0,3,2,2,323,0.0022261876851237218,0.49461838603019714,0.7190586222949622,0.0,0.7190586222949622,1.0,1.7190586222949622,0.0,0.009287925696594427,0.006191950464396285,0.006191950464396285
江啟臣,195,0,14,11,6,323,0.006956557376274857,0.4631279408931732,2.246968032536779,0.0,2.246968032536779,3.0,5.246968032536779,0.0,0.043343653250773995,0.034055727554179564,0.018575851393188854
江啟臣,197,0,3,2,2,323,0.004882510450850261,0.7097927331924438,1.5770508756246344,0.0,1.5770508756246344,1.0,2.5770508756246344,0.0,0.009287925696594427,0.006191950464396285,0.006191950464396285
江啟臣,198,1,0,0,0,323,0.0003732681210923566,0.014258729293942451,0.12056560311283118,2.0,0.12056560311283118,0.0,2.1205656031128313,0.0030959752321981426,0.0,0.0,0.0
江啟臣,199,0,5,2,1,323,0.003102078275891529,0.5868149995803833,1.001971283112964,0.0,1.001971283112964,0.5,1.501971283112964,0.0,0.015479876160990712,0.006191950464396285,0.0030959752321981426
陳亭妃,0,9,23,15,8,249,0.013098100519187535,0.49854427576065063,3.261427029277696,18.0,3.261427029277696,4.0,25.261427029277698,0.03614457831325301,0.09236947791164658,0.060240963855421686,0.0321285140562249
陳亭妃,1,4,3,0,0,249,0.0005187287869784692,0.035321179777383804,0.12916346795763883,8.0,0.12916346795763883,0.0,8.129163467957639,0.01606425702811245,0.012048192771084338,0.0,0.0
陳亭妃,2,2,1,1,1,249,0.0008113393342940278,0.14473077654838562,0.20202349423921293,4.0,0.20202349423921293,0.5,4.702023494239213,0.008032128514056224,0.004016064257028112,0.004016064257028112,0.004016064257028112
陳亭妃,3,2,20,18,13,249,0.020357414533296214,0.6930726766586304,5.068996218790757,4.0,5.068996218790757,6.5,15.568996218790758,0.008032128514056224,0.08032128514056225,0.07228915662650602,0.05220883534136546
陳亭妃,4,2,8,6,3,249,0.005718539234310037,0.46986034512519836,1.4239162693431993,4.0,1.4239162693431993,1.5,6.9239162693431995,0.008032128514056224,0.0321285140562249,0.024096385542168676,0.012048192771084338
陳亭妃,5,1,4,0,0,249,0.0010617019475551031,0.0473114438354969,0.2643637849412207,2.0,0.2643637849412207,0.0,2.264363784941221,0.004016064257028112,0.01606425702811245,0.0,0.0
陳亭妃,6,18,12,12,9,249,0.03195021136076221,0.9125573039054871,7.95560262882979,36.0,7.95560262882979,4.5,48.45560262882979,0.07228915662650602,0.04819277108433735,0.04819277108433735,0.03614457831325301
陳亭妃,7,4,3,2,1,249,0.002770914529166707,0.5832566022872925,0.6899577177625101,8.0,0.6899577177625101,0.5,9.18995771776251,0.01606425702811245,0.012048192771084338,0.008032128514056224,0.004016064257028112
陳亭妃,8,9,4,1,0,249,0.0007567391299463186,0.0549716092646122,0.18842804335663332,18.0,0.18842804335663332,0.0,18.188428043356634,0.03614457831325301,0.01606425702811245,0.004016064257028112,0.0
陳亭妃,9,1,11,6,2,249,0.00668044125103148,0.5999786853790283,1.6634298715068385,2.0,1.6634298715068385,1.0,4.663429871506839,0.004016064257028112,0.04417670682730924,0.024096385542168676,0.008032128514056224
陳亭妃,10,1,7,2,1,249,0.0016047549800050878,0.13110068440437317,0.3995839900212669,2.0,0.3995839900212669,0.5,2.899583990021267,0.004016064257028112,0.028112449799196786,0.008032128514056224,0.004016064257028112
陳亭妃,11,2,55,41,25,249,0.03848734045695494,0.581879734992981,9.58334777378178,4.0,9.58334777378178,12.5,26.08334777378178,0.008032128514056224,0.22088353413654618,0.1646586345381526,0.10040160642570281
陳亭妃,12,0,2,2,1,249,0.0009024967754889518,0.104758620262146,0.224721697096749,0.0,0.224721697096749,0.5,0.7247216970967489,0.0,0.008032128514056224,0.008032128514056224,0.004016064257028112
陳亭妃,13,1,4,2,1,249,0.0029666775950275156,0.4732673764228821,0.7387027211618514,2.0,0.7387027211618514,0.5,3.2387027211618515,0.004016064257028112,0.01606425702811245,0.008032128514056224,0.004016064257028112
陳亭妃,14,1,2,1,0,249,0.000770844615167258,0.09150448441505432,0.19194030917664723,2.0,0.19194030917664723,0.0,2.191940309176647,0.004016064257028112,0.008032128514056224,0.004016064257028112,0.0
陳亭妃,15,2,22,4,0,249,0.004013146262063678,0.08718283474445343,0.9992734192538557,4.0,0.9992734192538557,0.0,4.999273419253855,0.008032128514056224,0.08835341365461848,0.01606425702811245,0.0
陳亭妃,17,1,11,7,1,249,0.005430337418034983,0.5498650074005127,1.3521540170907107,2.0,1.3521540170907107,0.5,3.8521540170907107,0.004016064257028112,0.04417670682730924,0.028112449799196786,0.004016064257028112
陳亭妃,18,1,2,2,0,249,0.0007368524315850273,0.092032790184021,0.1834762554646718,2.0,0.1834762554646718,0.0,2.183476255464672,0.004016064257028112,0.008032128514056224,0.008032128514056224,0.0
陳亭妃,20,0,3,3,3,249,0.00762213592821647,0.8648720383644104,1.897911846125901,0.0,1.897911846125901,1.5,3.397911846125901,0.0,0.012048192771084338,0.012048192771084338,0.012048192771084338
陳亭妃,21,0,3,2,2,249,0.005506559318067772,0.7178192138671875,1.3711332701988752,0.0,1.3711332701988752,1.0,2.371133270198875,0.0,0.012048192771084338,0.008032128514056224,0.008032128514056224
陳亭妃,23,2,7,0,0,249,0.0018052313127396287,0.045114416629076004,0.44950259687216754,4.0,0.44950259687216754,0.0,4.4495025968721675,0.008032128514056224,0.028112449799196786,0.0,0.0
陳亭妃,24,11,2,2,0,249,0.0005978741604630948,0.060804594308137894,0.14887066595531062,22.0,0.14887066595531062,0.0,22.14887066595531,0.04417670682730924,0.008032128514056224,0.008032128514056224,0.0
陳亭妃,25,1,0,0,0,249,3.620912638077955e-08,2.0540137484204024e-06,9.016072468814108e-06,2.0,9.016072468814108e-06,0.0,2.0000090160724686,0.004016064257028112,0.0,0.0,0.0
陳亭妃,27,1,34,20,4,249,0.011740512716484817,0.5534534454345703,2.9233876664047194,2.0,2.9233876664047194,2.0,6.92338766640472,0.004016064257028112,0.13654618473895583,0.08032128514056225,0.01606425702811245
陳亭妃,28,1,4,4,2,249,0.0028514909371407204,0.4441956877708435,0.7100212433480394,2.0,0.7100212433480394,1.0,3.7100212433480393,0.004016064257028112,0.01606425702811245,0.01606425702811245,0.008032128514056224
陳亭妃,29,2,2,0,0,249,0.0006759903190500372,0.040722738951444626,0.16832158944345926,4.0,0.16832158944345926,0.0,4.168321589443459,0.008032128514056224,0.008032128514056224,0.0,0.0
陳亭妃,30,0,4,2,2,249,0.0030219797959926634,0.4997818171977997,0.7524729692021732,0.0,0.7524729692021732,1.0,1.7524729692021732,0.0,0.01606425702811245,0.008032128514056224,0.008032128514056224
陳亭妃,32,8,3,3,1,249,0.003486250999976893,0.6815844178199768,0.8680764989942464,16.0,0.8680764989942464,0.5,17.368076498994245,0.0321285140562249,0.012048192771084338,0.012048192771084338,0.004016064257028112
陳亭妃,33,4,1,0,0,249,0.00019261106591379518,0.024014197289943695,0.047960155412535,8.0,0.047960155412535,0.0,8.047960155412534,0.01606425702811245,0.004016064257028112,0.0,0.0
陳亭妃,34,0,7,4,1,249,0.0018256891007982536,0.14618228375911713,0.45459658609876513,0.0,0.45459658609876513,0.5,0.9545965860987651,0.0,0.028112449799196786,0.01606425702811245,0.004016064257028112
陳亭妃,35,0,5,5,4,249,0.006102772304640121,0.5558784604072571,1.51959030385539,0.0,1.51959030385539,2.0,3.5195903038553897,0.0,0.020080321285140562,0.020080321285140562,0.01606425702811245
陳亭妃,36,0,2,2,2,249,0.007696034271952934,0.9541599154472351,1.9163125337162805,0.0,1.9163125337162805,1.0,2.9163125337162805,0.0,0.008032128514056224,0.008032128514056224,0.008032128514056224
陳亭妃,37,0,8,3,1,249,0.002285296487127642,0.10117239505052567,0.5690388252947829,0.0,0.5690388252947829,0.5,1.069038825294783,0.0,0.0321285140562249,0.012048192771084338,0.004016064257028112
陳亭妃,38,2,9,5,4,249,0.013784780090956125,0.8412920236587524,3.432410242648075,4.0,3.432410242648075,2.0,9.432410242648075,0.008032128514056224,0.03614457831325301,0.020080321285140562,0.01606425702811245
陳亭妃,40,0,7,6,4,249,0.00832411999383558,0.7879478335380554,2.0727058784650594,0.0,2.0727058784650594,2.0,4.07270587846506,0.0,0.028112449799196786,0.024096385542168676,0.01606425702811245
陳亭妃,41,0,1,1,1,249,0.003608785913728757,0.8814868330955505,0.8985876925184605,0.0,0.8985876925184605,0.5,1.3985876925184604,0.0,0.004016064257028112,0.004016064257028112,0.004016064257028112
陳亭妃,42,2,6,5,4,249,0.009456982522780035,0.7052547335624695,2.354788648172229,4.0,2.354788648172229,2.0,8.354788648172228,0.008032128514056224,0.024096385542168676,0.020080321285140562,0.01606425702811245
陳亭妃,43,0,2,1,1,249,0.0029653456001919186,0.5446977615356445,0.7383710544477877,0.0,0.7383710544477877,0.5,1.2383710544477877,0.0,0.008032128514056224,0.004016064257028112,0.004016064257028112
陳亭妃,44,0,4,1,1,249,0.004173285357164491,0.8908804655075073,1.0391480539339584,0.0,1.0391480539339584,0.5,1.5391480539339584,0.0,0.01606425702811245,0.004016064257028112,0.004016064257028112
陳亭妃,48,5,11,4,2,249,0.006982961692228033,0.5801329612731934,1.7387574613647803,10.0,1.7387574613647803,1.0,12.73875746136478,0.020080321285140562,0.04417670682730924,0.01606425702811245,0.008032128514056224
陳亭妃,49,1,3,1,0,249,0.0008657264153356901,0.06346413493156433,0.21556587741858685,2.0,0.21556587741858685,0.0,2.215565877418587,0.004016064257028112,0.012048192771084338,0.004016064257028112,0.0
陳亭妃,50,2,3,3,3,249,0.006524428205040239,0.7263973355293274,1.6245826230550195,4.0,1.6245826230550195,1.5,7.124582623055019,0.008032128514056224,0.012048192771084338,0.012048192771084338,0.012048192771084338
陳亭妃,52,1,0,0,0,249,6.301463458460782e-05,0.0073821875266730785,0.015690644011567348,2.0,0.015690644011567348,0.0,2.0156906440115674,0.004016064257028112,0.0,0.0,0.0
陳亭妃,53,0,24,4,2,249,0.008253782393746831,0.7529606819152832,2.055191816042961,0.0,2.055191816042961,1.0,3.055191816042961,0.0,0.0963855421686747,0.01606425702811245,0.008032128514056224
陳亭妃,54,2,9,8,8,249,0.03193743517531002,0.9807965159416199,7.9524213586521935,4.0,7.9524213586521935,4.0,15.952421358652193,0.008032128514056224,0.03614457831325301,0.0321285140562249,0.0321285140562249
陳亭妃,55,0,1,1,1,249,0.0031770364924660938,0.7786997556686401,0.7910820866240573,0.0,0.7910820866240573,0.5,1.2910820866240573,0.0,0.004016064257028112,0.004016064257028112,0.004016064257028112
陳亭妃,56,1,16,10,4,249,0.01267258029213088,0.5968799591064453,3.155472492740589,2.0,3.155472492740589,2.0,7.155472492740589,0.004016064257028112,0.0642570281124498,0.040160642570281124,0.01606425702811245
陳亭妃,57,1,0,0,0,249,0.0002600120497103504,0.01935802958905697,0.06474300037787725,2.0,0.06474300037787725,0.0,2.0647430003778773,0.004016064257028112,0.0,0.0,0.0
陳亭妃,58,9,22,11,4,249,0.015935364271321542,0.8590641021728516,3.967905703559064,18.0,3.967905703559064,2.0,23.967905703559065,0.03614457831325301,0.08835341365461848,0.04417670682730924,0.01606425702811245
陳亭妃,59,2,5,2,0,249,0.0012915800048029337,0.09933993965387344,0.3216034211959305,4.0,0.3216034211959305,0.0,4.32160342119593,0.008032128514056224,0.020080321285140562,0.008032128514056224,0.0
陳亭妃,60,3,7,4,3,249,0.004790808631528408,0.3806602656841278,1.1929113492505736,6.0,1.1929113492505736,1.5,8.692911349250574,0.012048192771084338,0.028112449799196786,0.01606425702811245,0.012048192771084338
陳亭妃,61,0,7,2,1,249,0.0017373190398340557,0.12469705194234848,0.4325924409186799,0.0,0.4325924409186799,0.5,0.9325924409186799,0.0,0.028112449799196786,0.008032128514056224,0.004016064257028112
陳亭妃,62,0,3,2,2,249,0.006371637159227037,0.7217607498168945,1.5865376526475323,0.0,1.5865376526475323,1.0,2.5865376526475323,0.0,0.012048192771084338,0.008032128514056224,0.008032128514056224
陳亭妃,63,2,5,2,0,249,0.001293013480222625,0.06324701756238937,0.32196035657543365,4.0,0.32196035657543365,0.0,4.321960356575434,0.008032128514056224,0.020080321285140562,0.008032128514056224,0.0
陳亭妃,64,1,25,6,3,249,0.009652668652241892,0.4497387409210205,2.403514494408231,2.0,2.403514494408231,1.5,5.903514494408231,0.004016064257028112,0.10040160642570281,0.024096385542168676,0.012048192771084338
陳亭妃,65,0,11,6,4,249,0.006828334421073134,0.4726271331310272,1.7002552708472103,0.0,1.7002552708472103,2.0,3.7002552708472103,0.0,0.04417670682730924,0.024096385542168676,0.01606425702811245
陳亭妃,67,1,1,0,0,249,0.00036329617044305305,0.023700233548879623,0.0904607464403202,2.0,0.0904607464403202,0.0,2.0904607464403204,0.004016064257028112,0.004016064257028112,0.0,0.0
陳亭妃,68,0,2,2,2,249,0.001349350217649035,0.13837923109531403,0.33598820419460973,0.0,0.33598820419460973,1.0,1.3359882041946096,0.0,0.008032128514056224,0.008032128514056224,0.008032128514056224
